s,carat,cut,color,clarity,depth,table,price,x,y,z
21940,1.35,Premium,G,VS1,62.1,59,10012,7.06,7.02,4.37
21941,1.51,Very Good,E,SI2,63.2,56,10012,7.32,7.26,4.61
21942,1.51,Premium,H,SI1,61.3,60,10012,7.33,7.29,4.48
21943,1.51,Ideal,H,SI1,61.3,56,10012,7.44,7.4,4.55
21944,1.53,Premium,I,VS2,62,58,10013,7.36,7.41,4.58
21945,1.13,Ideal,F,VS1,60.9,57,10016,6.73,6.76,4.11
21946,1.21,Premium,F,VS1,62.6,59,10018,6.81,6.76,4.25
21947,1.01,Very Good,F,VVS1,62.9,57,10019,6.35,6.41,4.01
21948,1.5,Very Good,G,SI1,60.1,61,10019,7.28,7.4,4.41
21949,1.5,Very Good,G,SI1,62.1,58,10019,7.26,7.3,4.52
21950,1.04,Ideal,E,VVS2,62.9,55,10019,6.47,6.51,4.08
21951,1.26,Very Good,G,VVS2,60.9,56,10020,6.95,7.01,4.25
21952,1.51,Premium,G,SI1,58.7,60,10020,7.55,7.48,4.41
21953,1.51,Premium,H,SI1,60.7,59,10020,7.43,7.39,4.5
21954,1.51,Premium,G,SI1,60.6,58,10020,7.47,7.39,4.5
21955,1.51,Premium,G,SI1,59.7,58,10020,7.5,7.45,4.46
21956,1.51,Premium,G,SI1,62,58,10020,7.31,7.26,4.52
21957,1.5,Very Good,H,VS2,60.9,59,10023,7.37,7.43,4.51
21958,1.12,Premium,F,VVS2,62.4,59,10028,6.58,6.66,4.13
21959,1.27,Premium,F,VS1,60.3,58,10028,7.06,7.04,4.25
21960,1.02,Very Good,E,IF,61.7,60,10029,6.38,6.52,3.98
21961,1.66,Premium,G,SI2,59.1,58,10030,7.77,7.69,4.57
21962,1.03,Very Good,F,IF,62.8,57,10032,6.4,6.47,4.04
21963,1.52,Very Good,I,VS1,62.9,59.9,10032,7.27,7.31,4.59
21964,1.24,Premium,F,VS1,62.5,58,10033,6.87,6.83,4.28
21965,1.23,Very Good,F,VS1,62,59,10035,6.84,6.87,4.25
21966,1.54,Very Good,G,SI1,61.3,59,10036,7.38,7.41,4.53
21967,1.5,Good,G,VS1,63.6,57,10036,7.23,7.14,4.57
21968,1.22,Ideal,G,VVS2,62.3,56,10038,6.81,6.84,4.25
21969,1.3,Ideal,G,VS1,62,55,10038,6.98,7.02,4.34
21970,1.5,Premium,H,SI1,59,62,10038,7.39,7.31,4.56
21971,1.59,Premium,I,VS2,60.2,60,10039,7.58,7.61,4.57
21972,2.09,Premium,I,SI2,60.1,59,10042,8.34,8.3,5
21973,1.83,Premium,I,VS2,60.5,60,10043,7.93,7.86,4.78
21974,1.07,Ideal,E,VVS2,61.4,56,10043,6.65,6.55,4.05
21975,1.76,Premium,I,SI2,62,58,10043,7.76,7.72,4.8
21976,1.51,Very Good,H,VS1,61.5,54,10045,7.34,7.42,4.54
21977,1.5,Very Good,E,SI1,60.5,63,10046,7.42,7.35,4.48
21978,1.08,Ideal,F,VVS2,61.6,57,10046,6.57,6.6,4.06
21979,1,Very Good,F,IF,63.2,63,10046,6.26,6.24,3.95
21980,1,Premium,D,VVS2,61.6,60,10046,6.41,6.36,3.93
21981,1.03,Ideal,F,VVS2,61.1,57,10049,6.51,6.54,3.99
21982,1.52,Very Good,I,VS2,62.3,58,10051,7.32,7.28,4.55
21983,1.77,Ideal,D,SI2,60.9,53,10051,7.92,7.85,4.8
21984,1.08,Ideal,F,VVS2,62.1,55,10052,6.57,6.6,4.09
21985,1.2,Premium,G,VVS2,62.8,59,10053,6.72,6.65,4.2
21986,1.51,Very Good,H,SI1,63.3,57,10053,7.23,7.34,4.61
21987,1.11,Ideal,G,IF,61.2,54,10053,6.71,6.73,4.11
21988,1.2,Premium,E,VS1,60.7,57,10053,6.89,6.81,4.16
21989,1.2,Premium,G,VVS2,61.2,58,10053,6.88,6.84,4.2
21990,1.71,Premium,I,VS1,60.3,62,10055,7.76,7.7,4.66
21991,1.89,Premium,G,SI2,62.9,58,10055,7.87,7.81,4.93
21992,1,Ideal,F,VVS1,62.3,53,10058,6.37,6.43,3.99
21993,1.07,Ideal,F,VVS2,62.3,57,10061,6.56,6.58,4.09
21994,1.66,Premium,J,VVS2,62.6,59,10062,7.58,7.54,4.73
21995,1.53,Ideal,H,SI1,59.8,59,10063,7.48,7.54,4.49
21996,1.51,Premium,H,SI1,58,59,10063,7.57,7.54,4.38
21997,1.6,Premium,D,SI2,61.9,58,10064,7.54,7.49,4.65
21998,1.2,Premium,F,VVS2,60.5,60,10064,6.98,6.87,4.19
21999,1.09,Premium,G,IF,61.3,58,10065,6.64,6.6,4.06
22000,1.11,Very Good,F,VVS1,62.5,59,10069,6.59,6.63,4.13
22001,1.34,Ideal,G,VS1,62.7,57,10070,7.1,7.04,4.43
22002,1.31,Premium,G,VS1,61.5,59,10071,7.06,7,4.32
22003,1.31,Ideal,G,VS1,62.2,56,10071,7.05,7.01,4.37
22004,1.31,Ideal,G,VS1,61.5,57,10071,7.06,7.02,4.33
22005,2.52,Fair,G,I1,66.9,57,10076,8.39,8.33,5.6
22006,1.53,Very Good,H,VS1,59.5,63,10076,7.51,7.44,4.45
22007,1.26,Premium,F,VS1,62.7,58,10076,6.93,6.86,4.32
22008,1.73,Ideal,J,VS2,63,57,10076,7.64,7.6,4.8
22009,1.52,Premium,H,SI1,62.5,58,10078,7.33,7.29,4.57
22010,1.6,Very Good,H,SI1,63.1,58,10078,7.45,7.39,4.68
22011,1.52,Good,H,SI1,63.6,57,10078,7.3,7.25,4.63
22012,1.52,Good,H,SI1,63.8,60,10078,7.3,7.24,4.64
22013,1.19,Ideal,D,VS1,61.1,57,10079,6.84,6.87,4.19
22014,1.5,Very Good,E,SI2,63.5,60,10080,7.25,7.21,4.59
22015,1.5,Ideal,I,VS1,61.3,57,10080,7.35,7.32,4.5
22016,1.5,Premium,I,VS1,62.7,59,10080,7.3,7.25,4.56
22017,1.5,Premium,E,SI2,59.5,55,10080,7.51,7.47,4.46
22018,1.5,Premium,H,SI1,61.4,58,10080,7.41,7.28,4.51
22019,1.5,Ideal,H,VS1,61.3,55,10080,7.37,7.34,4.51
22020,1.5,Premium,E,SI2,61.2,59,10080,7.41,7.36,4.52
22021,0.32,Ideal,H,VVS2,61.4,54,628,4.4,4.43,2.71
22022,0.35,Ideal,I,VVS1,61.6,55,628,4.55,4.58,2.81
22023,0.42,Ideal,J,VS2,62,55,628,4.81,4.87,3
22024,0.34,Ideal,G,VS2,61,55,628,4.56,4.58,2.79
22025,0.32,Ideal,G,VS1,61.4,56,628,4.42,4.47,2.73
22026,0.38,Ideal,E,SI2,62.1,54.1,628,4.64,4.69,2.9
22027,0.38,Ideal,E,SI2,61.8,56,628,4.62,4.66,2.87
22028,0.31,Ideal,F,SI1,62,54,628,4.36,4.38,2.71
22029,0.39,Ideal,E,SI1,61.1,55,628,4.74,4.75,2.9
22030,0.32,Good,G,VS1,57,62,628,4.51,4.54,2.58
22031,0.34,Ideal,H,SI1,62.6,56,628,4.48,4.46,2.8
22032,0.34,Very Good,H,SI1,63.3,56,628,4.46,4.45,2.82
22033,0.34,Ideal,H,SI1,60.7,56,628,4.58,4.52,2.76
22034,0.34,Good,H,SI1,63.7,57,628,4.45,4.44,2.83
22035,0.31,Premium,H,VS2,61.9,58,628,4.39,4.37,2.71
22036,0.31,Ideal,H,VS2,62,57,628,4.38,4.33,2.7
22037,0.31,Premium,H,VS2,59.7,61,628,4.42,4.39,2.63
22038,0.31,Ideal,I,VS1,61.6,55,628,4.36,4.34,2.68
22039,0.31,Ideal,I,VS1,61.9,54,628,4.38,4.34,2.7
22040,0.31,Premium,I,VS1,60.8,59,628,4.41,4.37,2.67
22041,0.31,Premium,I,VS1,59.2,60,628,4.45,4.4,2.62
22042,0.31,Ideal,I,VS1,62.8,55,628,4.35,4.31,2.72
22043,0.31,Very Good,I,VS1,63.2,56,628,4.33,4.28,2.72
22044,0.31,Premium,I,VS1,63,58,628,4.32,4.29,2.71
22045,0.31,Premium,I,VS1,62.6,59,628,4.33,4.29,2.7
22046,0.31,Premium,I,VS1,62.3,59,628,4.35,4.29,2.69
22047,0.31,Good,I,VS1,63.7,55,628,4.33,4.3,2.75
22048,0.31,Ideal,I,VS1,62.8,57,628,4.32,4.28,2.7
22049,0.31,Good,I,VS1,63.9,56,628,4.3,4.28,2.74
22050,0.31,Good,I,VS1,63.8,56,628,4.32,4.27,2.74
22051,1.5,Premium,E,SI2,60.7,55,10080,7.44,7.39,4.5
22052,1.5,Fair,E,SI2,66.3,60,10080,7.09,7.02,4.68
22053,1.16,Ideal,G,IF,62.3,55,10082,6.79,6.73,4.21
22054,1.16,Ideal,G,IF,62,57,10082,6.73,6.7,4.16
22055,1.21,Premium,D,VS1,60.2,59,10083,6.89,6.86,4.14
22056,1.71,Premium,H,VS2,59.2,61,10084,7.83,7.77,4.62
22057,1.72,Good,G,SI2,62.8,59.3,10084,7.55,7.62,4.76
22058,1.74,Ideal,E,SI2,62.3,57,10085,7.8,7.7,4.83
22059,1.51,Good,G,SI1,63.3,58,10085,7.2,7.26,4.58
22060,1.74,Very Good,H,SI2,62.1,59,10086,7.65,7.78,4.79
22061,1.5,Premium,G,SI1,62.7,58,10087,7.28,7.23,4.55
22062,1.51,Good,E,SI1,60.4,61,10088,7.33,7.37,4.44
22063,1.82,Very Good,J,VS1,62.2,56,10090,7.83,7.96,4.91
22064,1.51,Very Good,H,VS2,61.9,57,10090,7.32,7.36,4.54
22065,1.3,Ideal,F,VS2,62.2,56,10090,6.98,6.94,4.33
22066,1.3,Premium,F,VS2,60.4,59,10090,7.12,7.06,4.28
22067,1.5,Very Good,I,VVS2,63.3,58,10090,7.27,7.24,4.59
22068,1.56,Premium,E,SI2,62.4,60,10090,7.41,7.36,4.61
22069,1.5,Premium,D,SI2,59.9,60,10090,7.48,7.41,4.46
22070,1.7,Premium,G,SI2,58.9,62,10091,7.79,7.72,4.57
22071,1.57,Ideal,I,VS2,61.5,56,10093,7.56,7.49,4.63
22072,1.07,Ideal,F,VVS2,60.3,55,10093,6.65,6.68,4.02
22073,1.31,Very Good,E,VS2,63.1,56,10094,6.95,6.9,4.37
22074,1.49,Premium,H,SI1,61.9,57,10096,7.35,7.31,4.54
22075,1.71,Ideal,I,SI2,62.1,58,10096,7.64,7.56,4.72
22076,1.51,Ideal,H,SI1,61.9,58,10096,7.33,7.37,4.55
22077,1.33,Good,G,VS1,62.8,60,10096,6.87,6.92,4.33
22078,1.53,Premium,I,VS1,61.2,59,10098,7.39,7.41,4.53
22079,1.75,Very Good,I,SI2,61.2,57,10098,7.71,7.76,4.73
22080,1.61,Ideal,I,VS2,62.5,57,10098,7.49,7.43,4.66
22081,1.31,Ideal,G,VS1,61.9,56,10099,7.03,7.13,4.38
22082,1.22,Ideal,F,VS1,62.3,57,10100,6.83,6.79,4.24
22083,1.64,Good,I,SI1,57.9,61,10102,7.78,7.74,4.49
22084,1.07,Ideal,E,VVS2,61.7,57,10104,6.55,6.61,4.06
22085,1.59,Ideal,I,SI1,62.4,56,10106,7.48,7.46,4.66
22086,1.59,Very Good,I,VS2,60.5,63,10106,7.52,7.45,4.53
22087,1.8,Very Good,J,SI1,61.4,55,10107,7.86,7.8,4.81
22088,1.79,Ideal,J,SI1,59.8,61,10108,7.87,7.91,4.72
22089,1.22,Premium,G,VVS2,62,58,10111,6.9,6.85,4.26
22090,1.09,Premium,E,VVS2,59.9,59,10111,6.73,6.7,4.02
22091,1.58,Very Good,I,VS1,61.8,57,10112,7.5,7.56,4.64
22092,1,Very Good,D,VVS2,61.7,58,10113,6.37,6.41,3.94
22093,1.23,Ideal,G,VVS1,63.2,56,10113,6.78,6.83,4.3
22094,1.51,Very Good,E,SI1,63.1,56,10113,7.24,7.22,4.56
22095,1.25,Ideal,D,VS2,62.6,56,10114,6.87,6.84,4.29
22096,1.17,Premium,D,VS1,61.7,59,10115,6.77,6.72,4.16
22097,1.51,Very Good,G,SI1,63.3,60,10116,7.2,7.24,4.57
22098,1.51,Premium,D,SI1,62.2,59,10122,7.34,7.29,4.55
22099,1.5,Ideal,D,SI2,63,56,10122,7.3,7.25,4.58
22100,1.28,Ideal,G,VS1,62.1,57,10126,6.91,6.94,4.3
22101,1.43,Ideal,H,VVS2,61.6,54,10129,7.25,7.29,4.48
22102,1.51,Good,H,VS1,59.9,61,10129,7.34,7.39,4.41
22103,1.52,Ideal,F,SI2,61.9,57,10129,7.37,7.33,4.55
22104,1.52,Very Good,I,VS2,61.7,55,10130,7.39,7.32,4.54
22105,1.04,Very Good,D,VVS2,60.8,58,10130,6.49,6.53,3.96
22106,1.07,Ideal,E,VVS2,62.3,56,10133,6.51,6.61,4.09
22107,1.66,Very Good,H,SI1,62.8,56,10134,7.53,7.57,4.74
22108,1.5,Good,F,VS2,64,56,10134,7.18,7.13,4.64
22109,1,Premium,E,VVS1,60.3,54,10134,6.59,6.47,3.94
22110,1.87,Ideal,J,SI1,62.3,57,10137,7.88,7.82,4.89
22111,1.21,Premium,E,VS1,60.3,58,10137,6.95,6.91,4.18
22112,1.24,Ideal,F,VS1,61.5,54,10138,6.93,6.89,4.25
22113,1.24,Ideal,F,VS1,60.9,54,10138,6.98,6.95,4.24
22114,1.5,Very Good,G,SI1,63.1,59,10139,7.22,7.27,4.57
22115,1.11,Very Good,F,VVS1,59.7,55,10141,6.77,6.82,4.06
22116,1.1,Ideal,D,VS1,61.9,56,10144,6.58,6.61,4.09
22117,1.52,Very Good,H,SI1,62.5,58,10145,7.28,7.34,4.57
22118,1.53,Ideal,H,SI1,62.9,60,10145,7.36,7.28,4.61
22119,1.5,Very Good,I,IF,62.9,58,10147,7.21,7.31,4.57
22120,1.01,Premium,D,VVS2,60.2,58,10147,6.57,6.51,3.94
22121,1.51,Ideal,E,SI2,62.6,53,10147,7.4,7.32,4.61
22122,1.57,Premium,H,SI1,62.2,61,10149,7.38,7.32,4.57
22123,1.52,Very Good,G,SI1,62.5,58,10150,7.26,7.3,4.55
22124,1.68,Premium,I,SI1,61.5,59,10151,7.63,7.58,4.68
22125,1.53,Ideal,H,SI1,62.3,57,10153,7.41,7.36,4.6
22126,1.31,Ideal,G,VS1,60.5,57,10155,7.1,7.14,4.31
22127,1.2,Premium,D,VS2,61.1,58,10161,6.85,6.83,4.18
22128,1.8,Very Good,I,SI2,63.2,58,10161,7.75,7.66,4.87
22129,1.83,Premium,H,SI1,60.4,59,10162,7.89,7.85,4.75
22130,1.5,Very Good,I,VS1,62.2,59,10164,7.27,7.3,4.53
22131,1.54,Premium,I,VS1,61.6,58,10164,7.39,7.42,4.56
22132,1.54,Good,I,VS1,63.6,60,10164,7.3,7.33,4.65
22133,1.5,Ideal,I,VS1,62,54,10164,7.32,7.38,4.56
22134,1.67,Very Good,I,VS2,60.7,60,10165,7.61,7.68,4.64
22135,1.7,Very Good,J,VS1,62.9,58,10165,7.54,7.67,4.79
22136,1.61,Premium,J,IF,62.1,58,10165,7.47,7.53,4.66
22137,1.2,Premium,G,IF,59.4,61,10169,6.95,6.92,4.12
22138,1.53,Ideal,I,VS1,60.2,60,10171,7.51,7.48,4.51
22139,1.2,Very Good,F,VVS2,63.8,58,10173,6.67,6.69,4.26
22140,1.21,Ideal,F,VS2,61.5,54,10177,6.88,6.89,4.24
22141,2.19,Premium,J,SI2,58.8,58,10179,8.57,8.53,5.03
22142,1.52,Premium,E,SI1,60.2,58,10180,7.44,7.37,4.46
22143,1.01,Good,G,VS2,63.6,56,10181,6.31,6.24,3.99
22144,2.02,Ideal,I,SI2,62.6,56,10181,8.05,8.01,5.03
22145,2.09,Premium,H,SI2,61,60,10182,8.28,8.19,5.02
22146,2.01,Fair,H,SI2,64.9,56,10184,7.88,7.81,5.09
22147,2.01,Fair,H,SI2,64.9,56,10184,7.88,7.81,5.09
22148,2.01,Good,I,SI1,64.1,60,10184,7.92,7.88,5.06
22149,2.01,Good,I,SI1,64.1,60,10184,7.92,7.88,5.06
22150,2.01,Very Good,H,SI2,63.1,59,10184,7.96,7.88,5
22151,1.24,Very Good,E,VS1,62,58,10185,6.9,6.96,4.3
22152,1.51,Ideal,H,VS1,61.2,58,10186,7.36,7.42,4.52
22153,1.35,Ideal,G,VS1,61.5,56,10193,7.12,7.15,4.39
22154,1.53,Premium,I,VS2,62,58,10196,7.41,7.36,4.58
22155,1.09,Ideal,F,VVS2,62,56,10196,6.63,6.6,4.1
22156,1.01,Ideal,F,VVS1,60.5,60,10197,6.45,6.47,3.91
22157,1.58,Ideal,I,VS2,61.4,55,10197,7.49,7.55,4.62
22158,1.61,Ideal,F,SI1,60.9,57,10197,7.58,7.51,4.6
22159,1.57,Very Good,H,SI1,62,60,10200,7.4,7.44,4.6
22160,1.24,Premium,G,VVS2,59.9,60,10202,6.98,7,4.19
22161,1.24,Very Good,E,VS1,59.9,61,10202,6.96,6.99,4.18
22162,1.27,Premium,G,VVS2,61,58,10203,6.96,7.01,4.26
22163,1.08,Very Good,F,VVS1,61,58,10204,6.64,6.61,4.04
22164,1.5,Very Good,H,VS2,63.4,57,10206,7.27,7.2,4.59
22165,1.5,Fair,H,VS2,65.2,58,10206,7.12,7.06,4.62
22166,1.5,Premium,D,SI2,60.5,59,10206,7.37,7.27,4.43
22167,1.57,Ideal,I,VS1,62.3,57,10209,7.44,7.48,4.65
22168,1.56,Ideal,F,SI2,61.6,56,10210,7.41,7.45,4.58
22169,1.51,Ideal,E,SI2,62.5,57,10210,7.29,7.34,4.57
22170,1.12,Premium,F,VVS2,62.4,59,10211,6.66,6.58,4.13
22171,1.52,Premium,E,SI2,61,59,10214,7.39,7.33,4.49
22172,1.52,Ideal,I,VS1,62.9,60,10214,7.31,7.27,4.59
22173,1.52,Very Good,E,SI2,63.3,58,10214,7.31,7.25,4.61
22174,1.5,Ideal,E,SI1,62.3,57,10214,7.33,7.28,4.55
22175,1.2,Ideal,E,VS2,61.3,56,10214,6.89,6.84,4.21
22176,1.51,Very Good,I,VS1,61.1,61,10215,7.32,7.37,4.49
22177,1.63,Very Good,H,SI1,59.8,60,10216,7.64,7.68,4.58
22178,1.51,Good,G,SI1,58.8,62,10216,7.4,7.49,4.38
22179,1.55,Fair,F,SI1,59.7,66,10217,7.59,7.47,4.49
22180,1.5,Ideal,G,SI1,61.7,56,10219,7.36,7.32,4.53
22181,1.54,Premium,G,SI1,61.3,59,10219,7.41,7.38,4.53
22182,1.5,Premium,G,SI1,60.2,61,10219,7.28,7.2,4.36
22183,1.01,Premium,D,VVS2,62.4,60,10221,6.31,6.36,3.95
22184,1.52,Premium,G,SI1,62.3,58,10221,7.35,7.31,4.57
22185,1.3,Ideal,G,VS1,62,55,10221,7.02,6.98,4.34
22186,1.22,Ideal,G,VVS2,62.3,56,10221,6.84,6.81,4.25
22187,1.07,Ideal,E,VVS2,61.3,56,10222,6.53,6.6,4.02
22188,1.59,Premium,I,VS2,60.2,60,10222,7.61,7.58,4.57
22189,1.53,Premium,H,VS2,59.3,59,10224,7.53,7.59,4.48
22190,1.53,Premium,H,VS2,59.8,58,10224,7.49,7.52,4.49
22191,1.51,Very Good,H,VS2,62.8,58,10225,7.21,7.28,4.55
22192,1.37,Very Good,G,VS1,58.3,60,10226,7.3,7.35,4.27
22193,1.13,Ideal,G,IF,61.7,57,10228,6.65,6.7,4.12
22194,1.51,Ideal,I,SI1,61.8,56,10232,7.37,7.34,4.55
22195,1.21,Ideal,G,VVS1,60.2,57,10232,7.02,6.94,4.2
22196,1.51,Premium,G,SI1,62.5,60,10235,7.28,7.32,4.56
22197,1.61,Ideal,I,SI1,62.4,55,10236,7.49,7.52,4.68
22198,1.12,Ideal,F,VVS2,60.4,56,10236,6.82,6.78,4.11
22199,1.6,Very Good,I,VS1,62.3,59,10238,7.46,7.51,4.66
22200,1.52,Ideal,H,SI1,61.4,55,10239,7.38,7.48,4.56
22201,1.16,Ideal,D,VS1,61.2,58,10241,6.73,6.76,4.13
22202,1.31,Ideal,F,VS2,59.6,60,10243,7.06,7.16,4.24
22203,1.35,Ideal,G,VS1,62.2,57,10244,7.09,7.05,4.4
22204,1.21,Premium,F,VS1,61.9,58,10245,6.82,6.76,4.2
22205,1.09,Ideal,F,VVS2,62.1,56,10246,6.55,6.59,4.08
22206,1.7,Very Good,H,SI2,60.8,56,10255,7.67,7.72,4.68
22207,1.34,Ideal,H,VVS1,62.1,56,10255,7.05,7.11,4.4
22208,1.5,Good,H,VS1,63.4,59,10256,7.2,7.29,4.59
22209,1.21,Ideal,G,VVS2,60.6,56,10256,6.9,6.89,4.18
22210,1.14,Premium,E,VVS2,59.7,58,10258,6.83,6.91,4.1
22211,1.04,Very Good,F,IF,63,55,10264,6.36,6.53,4.06
22212,1.07,Ideal,D,VVS2,61.3,58,10266,6.55,6.64,4.04
22213,1.51,Premium,G,SI1,60.6,60,10267,7.45,7.41,4.5
22214,1.72,Ideal,G,SI2,62.8,59,10268,7.62,7.55,4.76
22215,1.74,Premium,H,SI2,62.1,59,10270,7.78,7.65,4.79
22216,1.5,Good,G,SI1,62.9,58,10271,7.17,7.3,4.55
22217,1.51,Premium,H,SI1,62.3,59,10274,7.29,7.23,4.52
22218,1.55,Ideal,D,SI2,61.1,56,10275,7.45,7.48,4.56
22219,1.23,Very Good,F,VS1,60.8,58,10276,6.9,6.94,4.21
22220,1.51,Good,H,SI1,61.5,61,10277,7.29,7.34,4.5
22221,1.55,Premium,H,SI1,61.8,59,10277,7.45,7.38,4.58
22222,1.57,Ideal,I,VS2,62.7,56,10278,7.36,7.4,4.63
22223,1.61,Premium,D,SI2,61.3,58,10278,7.56,7.49,4.61
22224,1.54,Very Good,H,SI1,62.2,58,10279,7.32,7.45,4.59
22225,1.63,Ideal,D,SI2,59.4,59,10281,7.73,7.67,4.57
22226,1.53,Premium,I,VS1,61.2,59,10282,7.41,7.39,4.53
22227,2.04,Ideal,I,SI2,62.8,57,10282,8.11,8.07,5.08
22228,1.21,Very Good,F,VS2,60.1,58,10283,6.85,6.92,4.14
22229,1.01,Ideal,E,VVS2,61.4,56,10283,6.49,6.45,3.97
22230,1.59,Ideal,H,SI1,61.4,55,10284,7.56,7.51,4.63
22231,1.26,Very Good,F,VS1,62.5,58,10284,6.83,6.94,4.3
22232,1.25,Very Good,E,VS1,61.5,59,10285,6.91,6.95,4.26
22233,1.55,Ideal,I,VS1,61.2,55,10286,7.49,7.47,4.58
22234,1.6,Premium,F,SI2,58.7,58,10286,7.76,7.68,4.53
22235,1.07,Ideal,E,VVS2,61.7,57,10288,6.61,6.55,4.06
22236,1.5,Good,H,VS2,63.6,58,10291,7.22,7.27,4.61
22237,1.5,Good,H,VS2,61.2,61,10291,7.25,7.32,4.46
22238,1.5,Premium,H,VS2,62.2,58,10291,7.27,7.36,4.55
22239,1.5,Premium,H,VS2,60.8,59,10291,7.34,7.36,4.47
22240,1.52,Premium,D,SI2,59.2,62,10291,7.51,7.46,4.43
22241,1.08,Ideal,E,VS1,61.7,55,10292,6.58,6.61,4.07
22242,1.61,Very Good,E,SI2,62.6,60,10293,7.39,7.49,4.66
22243,1.21,Ideal,G,VVS1,61,57,10295,6.87,6.93,4.21
22244,1.08,Ideal,E,VVS2,62.5,57,10300,6.52,6.57,4.09
22245,1.52,Premium,I,VS1,60.6,57,10300,7.51,7.44,4.53
22246,1.46,Ideal,G,VS2,62.3,56,10302,7.28,7.2,4.51
22247,1.5,Good,D,SI2,61.9,61,10302,7.31,7.38,4.55
22248,1.26,Premium,G,VVS2,62.7,58,10302,6.95,6.86,4.33
22249,1.23,Ideal,G,VVS2,60.3,57,10304,6.98,6.97,4.21
22250,1.23,Ideal,G,VVS2,61,57,10304,6.93,6.9,4.22
22251,1.12,Ideal,G,VVS2,61.5,57,10305,6.65,6.67,4.1
22252,2.14,Premium,J,SI2,58.4,58,10306,8.52,8.5,4.97
22253,1.52,Premium,D,SI2,61.4,54,10308,7.51,7.43,4.59
22254,1.18,Ideal,G,VVS2,61.3,55,10308,6.86,6.81,4.19
22255,1.59,Very Good,I,VS2,61.1,58.6,10309,7.49,7.53,4.59
22256,1.71,Ideal,J,VS1,62.4,56,10309,7.59,7.63,4.75
22257,1.4,Ideal,G,VS2,61.7,56,10311,7.2,7.25,4.46
22258,1.86,Ideal,J,VS2,62.6,56,10312,7.95,7.87,4.95
22259,1.08,Ideal,E,VVS2,61.8,56,10313,6.55,6.59,4.06
22260,1.14,Ideal,G,IF,61.1,57,10313,6.7,6.76,4.11
22261,1.51,Very Good,H,SI1,62.8,55,10314,7.29,7.32,4.59
22262,1.09,Ideal,E,VVS2,61.6,56,10314,6.6,6.64,4.08
22263,1.04,Premium,D,VVS2,60.8,58,10314,6.53,6.49,3.96
22264,1.54,Premium,E,SI1,62.7,58,10314,7.37,7.3,4.6
22265,1.15,Ideal,F,VS1,61.1,55,10316,6.76,6.82,4.15
22266,1.52,Ideal,F,SI2,61.8,58,10316,7.38,7.4,4.57
22267,1.69,Very Good,E,SI2,62.6,59,10317,7.53,7.61,4.74
22268,1.23,Ideal,G,VVS2,62.2,55,10317,6.86,6.9,4.28
22269,1.23,Ideal,G,VVS2,62.7,56,10317,6.81,6.84,4.28
22270,1.51,Very Good,H,VS2,63,57,10319,7.25,7.3,4.58
22271,1.27,Very Good,G,VVS2,61.5,58,10321,6.9,6.96,4.26
22272,1.13,Ideal,F,VVS2,61.4,56,10327,6.77,6.72,4.14
22273,1.1,Very Good,F,VVS1,62.2,59,10329,6.56,6.69,4.12
22274,1.52,Premium,H,SI1,60.1,60,10330,7.47,7.45,4.48
22275,1.52,Premium,H,SI1,62.5,58,10330,7.34,7.28,4.57
22276,1.7,Premium,I,SI1,62,59,10331,7.59,7.64,4.72
22277,1.51,Very Good,H,SI1,60.6,59,10331,7.41,7.45,4.5
22278,1.56,Premium,H,VS2,62.4,58,10331,7.44,7.39,4.63
22279,1.5,Premium,I,IF,62.9,58,10332,7.31,7.21,4.57
22280,1.09,Ideal,E,VVS2,60.9,56,10333,6.66,6.7,4.07
22281,1.56,Ideal,I,VS2,61.8,56,10333,7.41,7.45,4.59
22282,1.7,Premium,H,VS2,60.6,58,10333,7.72,7.65,4.66
22283,1.7,Ideal,H,VS2,62.8,55,10333,7.61,7.54,4.76
22284,1.7,Premium,H,VS2,59,58,10333,7.77,7.72,4.57
22285,1.21,Ideal,D,VS1,61,57,10335,6.88,6.85,4.19
22286,1.57,Very Good,I,VS1,59.7,61,10336,7.51,7.62,4.52
22287,1.7,Premium,H,VVS2,61.4,58,10337,7.66,7.62,4.69
22288,1.58,Ideal,I,VS2,61.1,55,10338,7.48,7.53,4.59
22289,1.66,Ideal,F,SI2,62.6,59,10338,7.53,7.57,4.73
22290,1.42,Premium,F,VS1,58.4,59,10338,7.36,7.32,4.29
22291,1.53,Ideal,E,SI2,61.2,57,10339,7.42,7.46,4.55
22292,2.18,Very Good,E,I1,62,60,10340,8.25,8.33,5.14
22293,1.6,Very Good,H,SI2,61.1,57,10340,7.55,7.5,4.6
22294,1.29,Premium,F,VS1,60.9,58,10341,6.97,7.01,4.26
22295,1.7,Very Good,I,SI1,63.1,57,10341,7.51,7.46,4.72
22296,1.01,Premium,F,VVS1,60.8,58,10341,6.55,6.48,3.96
22297,1.27,Ideal,G,VVS2,62.4,53.3,10342,6.94,6.95,4.33
22298,1.17,Ideal,G,VVS1,61.7,57,10342,6.84,6.9,4.13
22299,1.23,Ideal,F,VS2,62.4,54,10342,6.84,6.87,4.28
22300,1.58,Ideal,H,SI1,62.5,57,10345,7.43,7.39,4.63
22301,1.6,Very Good,I,VS2,60,58,10346,7.61,7.68,4.59
22302,1,Very Good,F,IF,60.1,57,10346,6.45,6.52,3.9
22303,1.65,Ideal,H,SI2,61.6,55,10349,7.58,7.62,4.68
